transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,fraud_flag,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount
246,rupee,Autem nulla in rerum,MOBILE,prepaid,americanexpress,2020-10-21,Kub-Kub,Woodside,19980,39.07138824,-75.56861115,symbian,NoPOS,US,DE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,fb:e2:9b:73:d6:60,40.118.240.200,ub,Windows,www.sonya-farrell.org,business,6991.499566,0.274236468,Male,Other,Very High,Dietrich Spur,429,Winslow,AR,US,72959,35.831207,-94.11866,prepaid,19-Oct,mastercard,Lind and Sons,US,292145.4688,68651.9804,NA,0.088001348336,NA,3.78102
489,yen,Exercitationem harum,MOBILE,debit,visa,2020-01-21,Carroll-Carroll,NewYork,10075,40.71426773,-74.00597382,android,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,0,Stacy,ios,jio,Opela,-88.909452999999999,-80.112538000000001,8.8.8.8,NA,NA,NA,NA,NA,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,NA,0.088001348336,NA,4.295865
3932.466568,rupee,Commodi animi dolore,MOBILE,credit,mastercard,2020-06-19,"Beahan, Beahan and Beahan",Lee,3861,43.12313843,-71.01145172,symbian,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9d:1e:60:fd:4b:99,47.52.0.242,opera,MacOS,www.daron-toy.co,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,NA,0.088001348336,NA,60.44201115
2809.819777,dollar,Earum maxime id dolo,WEB,debit,americanexpress,2020-10-18,"Sawayn, Sawayn and Sawayn",Carolina,988,18.40200043,-65.97820282,firefox,NoPOS,US,PR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7b:60:ac:98:63:6f,64.145.76.239,firefox,Other,www.julia-goldner.net,partner,7295.555882,0.383086245,Female,Unmarried,Low,Isabelle Harbors,503,Winslow,AR,US,72959,35.831207,-94.11866,debit,20-Apr,visa,Walsh LLC,US,247319.7453,30643.43039,NA,0.088001348336,NA,2809.819777
1843.291817,dollar,Et reprehenderit ame,WEB,debit,visa,2020-01-21,Carroll-Carroll,NewYork,10075,40.71426773,-74.00597382,ub,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,3697.713773,0.155335388,Male,Other,Very High,Yasmine Stravenue,893,Woodside,DE,US,19980,39.07139,-75.56861,credit,20-May,mastercard,Kautzer-Kautzer,US,715133.6677,73262.89961,Gusikowski-Gusikowski,0.210676476,Charles,1843.291817
2433.632272,rupee,Fugit illo ut quis e,WEB,debit,visa,2020-10-18,Grant and Sons,Spotsylvania,22551,38.20096588,-77.5891571,ie,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ce:27:3b:af:25:5f,73.2.52.46,chrome,Linux,www.destany-lubowitz.info,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,NA,0.088001348336,NA,37.40492802
1206.331739,pound,Ratione maiores quis,WEB,prepaid,visa,2020-04-22,"Kertzmann, Kertzmann and Kertzmann",Lafayette,70500,30.22409058,-92.01984406,chrome,NoPOS,US,LA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,Borer Inc,0.407827921,Judah,1587.532569
1207.004096,dollar,Id et sed hic repreh,POS,prepaid,mastercard,2020-05-18,Treutel and Sons,Reynoldsburg,43069,39.95478439,-82.81211853,POS,Other,US,OH,Alfonzo Divide,Reynoldsburg,OH,US,Other,39.954783999999997,-82.812119999999993,0,NA,NA,NA,NA,NA,NA,NA,d9:23:c7:ea:71:32,23.235.209.181,ub,Other,www.leland-oconner.net,business,3197.28264,0.435599465,Male,Other,High,Lexi Passage,812,Reno,NV,US,89508,39.529633,-119.813805,debit,18-Sep,visa,"Steuber, Steuber and Steuber",US,564409.4216,43580.26357,NA,0.088001348336,NA,1207.004096
2504.781959,dollar,Aut atque qui facere,WEB,prepaid,mastercard,2020-05-18,Treutel and Sons,BattleCreek,49037,42.32115173,-85.17971039,ub,NoPOS,US,MI,NA,NA,NA,NA,NA,NA,NA,0,Ronaldo,firefox,airtel,Asoka,69.967703,-123.32555000000001,104.24.104.181,NA,NA,NA,NA,NA,priority,5253.27173,0.081513288,Male,Unmarried,Low,Alia Drives,150,NorthPort,FL,US,34291,27.044224,-82.23592,debit,20-Sep,americanexpress,Marquardt and Sons,US,294397.5071,94798.93987,NA,0.088001348336,NA,2504.781959
11,dollar,Quam dolore dolor el,POS,prepaid,visa,2020-06-21,Lind-Lind,Edmond,73025,35.65283203,-97.47809601,POS,Other,US,OK,Rath Underpass,Edmond,OK,US,Other,35.652831999999997,-97.478095999999994,0,Jairo,windows,idea,Bitchip,29.139192000000001,-6.8606774000000001,23.235.209.181,NA,NA,NA,NA,NA,partner,6750.496749,0.495045771,Female,Married,High,Hagenes Mountains,289,Stamford,CT,US,6928,41.0389,-73.5593,prepaid,20-Aug,mastercard,Koch LLC,US,210930.2135,12120.09664,NA,0.088001348336,NA,11
415,dollar,Rerum totam quidem d,POS,credit,americanexpress,2020-05-19,"Hessel, Hessel and Hessel",Zahl,58856,48.5787468,-103.6599274,POS,Supermarket,US,ND,Gottlieb Springs,Zahl,ND,US,Supermarket,48.578747,-103.65993,0,NA,NA,NA,NA,NA,NA,NA,2c:fe:b2:be:b5:8d,47.52.0.242,safari,Solaris,www.alta-sporer.net,business,6991.499566,0.274236468,Male,Other,Very High,Dietrich Spur,429,Winslow,AR,US,72959,35.831207,-94.11866,prepaid,19-Oct,mastercard,Lind and Sons,US,292145.4688,68651.9804,NA,0.088001348336,NA,415
72,pound,Quos facilis nesciun,WEB,prepaid,visa,2020-06-20,Murray-Murray,Woodland,39776,33.80661011,-89.02555847,safari,NoPOS,US,MS,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,Streich-Streich,0.210771249,Joaquin,94.752
2902.025659,yen,Voluptatem voluptate,POS,credit,americanexpress,2020-12-21,Bartoletti-Bartoletti,Warne,28909,35.00243759,-83.90454102,POS,Bank,US,NC,Leonor Shores,Warne,NC,US,Bank,35.002437999999998,-83.904539999999997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,Mayert-Mayert,0.166582085,Lavada,25.49429542
2261.744482,dollar,Velit at et quo faci,WEB,debit,visa,2020-11-17,"D'Amore, D'Amore and D'Amore",Edmond,73025,35.65283203,-97.47809601,ub,NoPOS,US,OK,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,6658.768659,0.05023257,Male,Married,Low,Juana Street,893,PostFalls,ID,US,83877,47.718056,-116.950554,credit,22-Aug,americanexpress,Daniel and Sons,US,151800.7076,95162.11175,Aufderhar-Aufderhar,0.177637874,Carlo,2261.744482
120,pound,Eius voluptas et qua,MOBILE,prepaid,americanexpress,2020-10-20,Schmeler-Schmeler,Georgetown,21930,39.39972305,-75.8741684,ios,NoPOS,US,MD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3a:3f:b1:09:90:a3,107.154.105.1,opera,Other,www.shyanne-vonrueden.co,partner,5069.398411,0.217695843,Female,Married,Low,Rowe Bypass,728,Georgetown,MD,US,21930,39.399723,-75.87417,prepaid,20-Oct,americanexpress,Schmeler-Schmeler,US,929343.2461,24971.50705,NA,0.088001348336,NA,157.92
1611.490984,yen,Facilis labore totam,POS,prepaid,americanexpress,2020-02-22,Boehm and Sons,Springfield,65899,37.1493988,-93.25019836,POS,Supermarket,US,MO,Macejkovic Circles,Springfield,MO,US,Supermarket,37.1494,-93.250200000000007,0,NA,NA,NA,NA,NA,NA,NA,c9:4c:16:97:83:d2,107.154.105.1,firefox,Windows,www.rossie-daniel.info,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSpring,CO,US,80902,38.83388,-104.821365,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,NA,0.088001348336,NA,14.15694829
3255.706383,yen,"Incidunt temporibus ",WEB,prepaid,americanexpress,2020-07-20,"Marquardt, Marquardt and Marquardt",Whitefish,59937,48.40399933,-114.3508606,ub,NoPOS,US,MT,NA,NA,NA,NA,NA,NA,NA,0,Janet,android,jio,Y-find,-77.467029999999994,139.76587000000001,47.52.0.242,NA,NA,NA,NA,NA,partner,6071.353505,0.505207992,Male,Married,Very High,Abernathy Glen,995,Alta,WY,US,83414,43.753887,-111.03611,credit,17-Nov,americanexpress,"Miller, Miller and Miller",US,629579.895,34299.9769,NA,0.088001348336,NA,28.60138058
2223.891242,pound,Voluptatem laborum q,POS,prepaid,visa,2020-06-18,Rutherford Group,WestFarmington,4992,44.66277695,-70.15583038,POS,Other,US,ME,Buckridge Trafficway,WestFarmington,ME,US,Other,44.662776999999998,-70.155829999999995,0,NA,NA,NA,NA,NA,NA,NA,99:33:2b:da:ac:8e,104.24.104.181,opera,Solaris,www.yesenia-padberg.biz,priority,7667.14034,0.280623408,Female,Married,Very High,Casper Extension,684,WakeIsland,HI,US,96898,19.283056,-166.59972,debit,19-Jan,visa,Padberg Group,US,131026.7256,24057.97228,NA,0.088001348336,NA,2926.640874
3745.167382,rupee,Animi ad sequi archi,WEB,credit,americanexpress,2020-08-22,Daniel and Sons,PostFalls,83877,47.71805573,-116.9505539,opera,NoPOS,US,ID,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,Weissnat-Weissnat,0.188109782,Aubree,57.56322266
3620.277908,yen,Sunt est sunt eos. Q,POS,credit,americanexpress,2020-12-21,Bartoletti-Bartoletti,BattleCreek,49037,42.32115173,-85.17971039,POS,Other,US,MI,Cleo Squares,BattleCreek,MI,US,Other,42.321150000000003,-85.17971,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,4513.357715,0.07298049,Female,Other,High,Bode Vista,330,Reynoldsburg,OH,US,43069,39.954784,-82.81212,debit,21-Mar,americanexpress,Leuschke and Sons,US,401845.6566,64553.44914,Weber LLC,0.146341643,Baby,31.80414142
2466.42581,rupee,Autem ab totam moles,MOBILE,prepaid,mastercard,2020-07-20,Brakus-Brakus,Wilder,38589,36.23052597,-85.07471466,firefox,NoPOS,US,TN,NA,NA,NA,NA,NA,NA,NA,1,Corrine,ios,aircel,Job,-18.661066000000002,-75.905342000000005,47.52.0.242,NA,NA,NA,NA,NA,business,5267.391428,0.361836865,Male,Married,Very High,Dickens Row,317,Atlanta,GA,US,39901,33.8872,-84.2897,credit,19-Feb,americanexpress,Keebler Group,US,809881.5083,16040.15039,NA,0.088001348336,NA,37.9089647
314,yen,Occaecati qui sapien,POS,prepaid,americanexpress,2020-02-19,"Orn, Orn and Orn",Westfall,97920,43.99224472,-117.6876755,POS,Other,US,OR,Kaylie Forest,Westfall,OR,US,Other,43.992244999999997,-117.687675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,"Satterfield, Satterfield and S",0.041918418,Aubrey,2.75849
0,dollar,Incidunt illo quia e,WEB,credit,visa,2020-01-22,Barton Group,Andover,5544,42.64640045,-71.16570282,ie,NoPOS,US,MA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,5802.888108,0.437385206,Female,Other,Low,Wiegand Pike,224,Norton,VT,US,5907,44.98878,-71.78844,prepaid,18-Apr,mastercard,"Maggio, Maggio and Maggio",US,592911.5873,21297.53563,Mayert-Mayert,0.166582085,Lavada,0
1393.052593,pound,Illo impedit sed dic,POS,prepaid,americanexpress,2020-07-18,Legros LLC,FortMill,29707,35.00737,-80.94507599,POS,Other,US,SC,Jaiden Loop,FortMill,SC,US,Other,35.007370000000002,-80.945076,0,NA,NA,NA,NA,NA,NA,NA,15:25:6e:5d:2e:81,40.118.240.200,firefox,MacOS,www.cullen-turcotte.co,business,6498.8975,0.364475812,Male,Other,Low,Justyn View,960,NewBrunswick,NJ,US,8989,40.4502,-74.4804,debit,22-Mar,americanexpress,Marvin-Marvin,US,898656.4767,12625.39396,NA,0.088001348336,NA,1833.257212
1292.113562,pound,Dolor doloremque est,WEB,debit,americanexpress,2020-06-19,Daugherty Inc,Spotsylvania,22551,38.20096588,-77.5891571,safari,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,Maryse,ios,aircel,Vagram,49.269728999999998,-45.154246999999998,47.52.0.242,NA,NA,NA,NA,NA,partner,7397.405587,0.327467592,Male,Other,Very High,Metz Spurs,305,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,19-Jun,americanexpress,Daugherty Inc,US,235348.372,7422.929002,NA,0.088001348336,NA,1700.421448
3173.525819,pound,"Aut beatae corporis ",POS,credit,visa,2020-12-18,Sporer Group,NewYork,10075,40.71426773,-74.00597382,POS,Bank,US,NY,Katarina Run,NewYork,NY,US,Bank,40.714267999999997,-74.005973999999995,0,NA,NA,NA,NA,NA,NA,NA,eb:74:7f:f1:30:fa,96.43.110.81,chrome,Linux,www.kellie-kuvalis.biz,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,NA,0.088001348336,NA,4176.359978
534,rupee,Qui aut sunt labore.,MOBILE,debit,mastercard,2020-10-21,Blanda LLC,ColoradoSprings,80902,38.83388138,-104.8213654,android,NoPOS,US,CO,NA,NA,NA,NA,NA,NA,NA,0,Gus,symbian,idea,Konklux,50.136395,-6.8171846,47.52.0.242,NA,NA,NA,NA,NA,regular,3346.835525,0.434971812,Female,Unmarried,Low,Bernhard Island,48,Woodside,DE,US,19980,39.07139,-75.56861,prepaid,21-Oct,americanexpress,Kub-Kub,US,550433.122,22763.65497,NA,0.088001348336,NA,8.20758
2674.123187,pound,Culpa deserunt delen,WEB,debit,mastercard,2020-03-20,Fritsch-Fritsch,Spotsylvania,22551,38.20096588,-77.5891571,opera,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11:85:ae:8a:27:7a,40.118.240.200,firefox,Linux,www.dalton-larkin.name,partner,7320.64121,0.209261037,Male,Unmarried,Low,Kenny Roads,87,Alta,WY,US,83414,43.753887,-111.03611,debit,20-Dec,mastercard,Jenkins-Jenkins,US,819058.4139,71670.24459,NA,0.088001348336,NA,3519.146114
350,rupee,Minima quod cupidita,MOBILE,debit,visa,2020-08-21,Christiansen and Sons,Clarkston,99403,46.3946228,-117.0644608,firefox,NoPOS,US,WA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,97:d3:1c:26:6b:74,157.240.0.36,firefox,Windows,www.lou-strosin.biz,priority,6425.02769,0.511596457,Female,Other,High,Lane Route,431,Alta,WY,US,83414,43.753887,-111.03611,prepaid,18-May,visa,Langosh-Langosh,US,603648.6382,30512.46433,NA,0.088001348336,NA,5.3795
2940.690694,rupee,Eum non totam. Id ex,MOBILE,prepaid,visa,2020-05-22,Walker and Sons,Westfall,97920,43.99224472,-117.6876755,firefox,NoPOS,US,OR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,3405.01056,0.129625855,Male,Married,Very High,Labadie Forges,260,WhiteMills,KY,US,42788,37.543766,-86.03952,credit,18-Sep,americanexpress,Gerlach Inc,US,846601.1466,8959.358655,"Satterfield, Satterfield and S",0.041918418,Aubrey,45.19841597
3106.475552,dollar,Ipsum in aut quam no,MOBILE,debit,americanexpress,2020-06-19,Daugherty Inc,Spotsylvania,22551,38.20096588,-77.5891571,ubuntu,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,7825.878153,0.548388133,Female,Married,Low,Mayer Forge,478,Rolla,KS,US,67954,37.108883,-101.644684,credit,21-Mar,mastercard,Denesik-Denesik,US,644384.1197,26403.80081,Will-Will,0.493521573,Guillerm,3106.475552
3378.488006,pound,Tenetur ut ut iure m,WEB,credit,mastercard,2020-09-22,"Aufderhar, Aufderhar and Aufderhar",Alta,83414,43.75388718,-111.0361099,ub,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,0,Rosalyn,ubuntu,vodaphone,Fix San,32.854987000000001,54.345359000000002,157.240.0.36,NA,NA,NA,NA,NA,business,6496.270424,0.03796213,Female,Married,High,Rudy Parks,123,Warne,NC,US,28909,35.002438,-83.90454,debit,18-Oct,visa,"Nicolas, Nicolas and Nicolas",US,348444.6627,75219.93693,NA,0.088001348336,NA,4446.090216
348,pound,Sit cupiditate est n,WEB,debit,mastercard,2020-03-20,Fritsch-Fritsch,Spotsylvania,22551,38.20096588,-77.5891571,ie,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,7441.125734,0.439666522,Female,Married,Low,Erdman Walk,177,Georgetown,MD,US,21930,39.399723,-75.87417,prepaid,22-Feb,mastercard,Langosh-Langosh,US,350384.8965,30330.06999,Heller-Heller,0.128735245,Germaine,457.968
1970.372472,rupee,Aperiam architecto a,MOBILE,credit,visa,2020-12-18,Sporer Group,Atlanta,39901,33.8871994,-84.28970337,android,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,fb:06:b0:ce:22:20,47.52.0.242,opera,Windows,www.oral-pfeffer.info,regular,6021.658459,0.025269504,Male,Unmarried,Low,Randall Square,744,Andover,MA,US,5544,42.6464,-71.1657,credit,19-Jun,mastercard,Bashirian-Bashirian,US,287793.4853,98343.89731,NA,0.088001348336,NA,30.28462489
2926.297541,dollar,Sapiente veritatis o,POS,credit,mastercard,2020-06-22,Schmeler-Schmeler,Washington,56972,38.85879898,-76.98680115,POS,Supermarket,US,DC,Kovacek Overpass,Washington,DC,US,Supermarket,38.858800000000002,-76.986800000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,4734.039,0.383667196,Female,Married,Low,Keeley Motorway,617,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,21-Oct,visa,Pouros and Sons,US,259649.2938,93038.91127,Kuhlman Group,0.325956482,Eileen,2926.297541
516,pound,Tenetur quo quidem v,POS,credit,americanexpress,2020-12-21,Bartoletti-Bartoletti,ColoradoSprings,80902,38.83388138,-104.8213654,POS,Bank,US,CO,Shemar Garden,ColoradoSprings,CO,US,Bank,38.833880000000001,-104.821365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,7666.209726,0.238841496,Female,Other,Low,Halvorson Green,126,Whitefish,MT,US,59937,48.404,-114.35086,prepaid,20-Jul,americanexpress,"Marquardt, Marquardt and Marquardt",US,462974.0417,38427.2568,Nikolaus-Nikolaus,0.285433699,Saige,679.056
1625.63079,pound,Sed qui similique qu,WEB,debit,visa,2020-05-18,Bergstrom-Bergstrom,Trementina,88439,35.58494568,-104.6163406,firefox,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,Daugherty LLC,0.379302253,Quentin,2139.33012
3112.624712,pound,Ea id corrupti nobis,POS,debit,americanexpress,2020-10-18,"Sawayn, Sawayn and Sawayn",WhiteMills,42788,37.54376602,-86.03952026,POS,Bank,US,KY,Green Islands,WhiteMills,KY,US,Bank,37.543765999999998,-86.039519999999996,0,Norbert,android,idea,Cardguard,64.763356999999999,-166.86016000000001,64.145.76.239,NA,NA,NA,NA,NA,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSpring,CO,US,80902,38.83388,-104.821365,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,NA,0.088001348336,NA,4096.214121
491,yen,Occaecati vero paria,WEB,credit,mastercard,2020-01-19,"Davis, Davis and Davis",Whitefish,59937,48.40399933,-114.3508606,ie,NoPOS,US,MT,NA,NA,NA,NA,NA,NA,NA,0,Cheyanne,android,idea,Bytecard,84.428693999999993,7.4029775000000004,73.2.52.46,NA,NA,NA,NA,NA,regular,3023.125656,0.102753367,Female,Married,Low,Von Point,662,Lafayette,LA,US,70500,30.22409,-92.019844,prepaid,20-Feb,mastercard,Hauck-Hauck,US,617564.6375,5363.429352,NA,0.088001348336,NA,4.313435
2227.527958,pound,Unde eius magnam nih,MOBILE,prepaid,mastercard,2020-02-22,Langosh-Langosh,Georgetown,21930,39.39972305,-75.8741684,android,NoPOS,US,MD,NA,NA,NA,NA,NA,NA,NA,0,Damon,ubuntu,aircel,Gembucket,85.618598000000006,-175.3905,64.145.76.239,NA,NA,NA,NA,NA,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,NA,0.088001348336,NA,2931.426793
72,dollar,Quam architecto labo,POS,prepaid,americanexpress,2020-02-19,"Orn, Orn and Orn",Wilder,38589,36.23052597,-85.07471466,POS,Other,US,TN,Sipes Spur,Wilder,TN,US,Other,36.230525999999998,-85.074714999999998,0,Breanne,android,jio,Temp,56.375366999999997,103.42131999999999,104.24.104.181,NA,NA,NA,NA,NA,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,NA,0.088001348336,NA,72
3379.153345,pound,Qui vitae rem dolore,POS,prepaid,mastercard,2020-01-20,Langworth-Langworth,Iola,54990,44.50805664,-89.1305542,POS,Other,US,WI,Stracke Fort,Iola,WI,US,Other,44.508057000000001,-89.130554000000004,0,Jaylon,windows,vodaphone,Bigtax,18.173220000000001,-66.513964999999999,40.118.240.200,NA,NA,NA,NA,NA,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSpring,CO,US,80902,38.83388,-104.821365,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,NA,0.088001348336,NA,4446.965802
97,rupee,Ipsam veritatis minu,POS,debit,americanexpress,2020-04-18,Lebsack Group,Winslow,72959,35.83120728,-94.11865997,POS,Bank,US,AR,Dicki Neck,Winslow,AR,US,Bank,35.831206999999999,-94.118660000000006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,Vandervort LLC,0.525732185,Wanda,1.49089
3606.800593,rupee,Dolorem atque repell,WEB,prepaid,visa,2020-04-22,"Kertzmann, Kertzmann and Kertzmann",Lafayette,70500,30.22409058,-92.01984406,opera,NoPOS,US,LA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,5911.889136,0.49571221,Male,Other,High,Leon Haven,450,Alta,WY,US,83414,43.753887,-111.03611,credit,22-Sep,mastercard,"Aufderhar, Aufderhar and Aufderhar",US,680343.0442,53168.97871,"Satterfield, Satterfield and S",0.041918418,Aubrey,55.43652511
1942.85149,dollar,Et culpa et cupidita,MOBILE,prepaid,americanexpress,2020-06-21,"Rippin, Rippin and Rippin",Warroad,56763,48.91114426,-95.35384369,windows,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,"Koelpin, Koelpin and Koelpin",0.546319258,Malachi,1942.85149
84,yen,"Est qui perferendis ",MOBILE,credit,mastercard,2020-03-21,Denesik-Denesik,Rolla,67954,37.1088829,-101.6446838,android,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,prepaid,17-Nov,visa,Mraz and Sons,US,444468.6533,52862.13845,Mayert-Mayert,0.166582085,Lavada,0.73794
1720.105908,dollar,Accusamus perferendi,POS,prepaid,americanexpress,2020-10-20,Schmeler-Schmeler,Woodside,19980,39.07138824,-75.56861115,POS,Bank,US,DE,Kacey Courts,Woodside,DE,US,Bank,39.071390000000001,-75.568610000000007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,6496.270424,0.03796213,Female,Married,High,Rudy Parks,123,Warne,NC,US,28909,35.002438,-83.90454,debit,18-Oct,visa,"Nicolas, Nicolas and Nicolas",US,348444.6627,75219.93693,Lowe-Lowe,0.001269106,Ella,1720.105908
